times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors,duration_s,duration_m
"[0, 0, 1895, 5]",2018,4,3,2017/2018,2,10,2,15,"['JOIN', 'START', 'FINISH', 'PAUSE']",MST,2,4,1895,31
"[0, 6234, 1696, 0]",2018,4,3,2017/2018,2,10,2,15,"['START', 'FINISH', 'PAUSE', 'JOIN']",MST,2,4,6234,103
"[0, 0, 993]",2018,4,3,2017/2018,2,10,2,15,"['START', 'JOIN', 'FINISH']",ACM,1,4,993,16
"[1931, 0, 0]",2018,4,3,2017/2018,2,10,2,15,"['FINISH', 'JOIN', 'START']",MST,1,4,1931,32
"[5197, 2572, 0, 0]",2018,4,3,2017/2018,2,10,2,15,"['FINISH', 'PAUSE', 'JOIN', 'START']",MIS,2,4,5197,86
"[1745, 0, 0]",2018,4,3,2017/2018,2,10,2,16,"['FINISH', 'JOIN', 'START']",MST,2,3,1745,29
"[1377, 0, 0]",2018,4,3,2017/2018,2,10,2,16,"['FINISH', 'START', 'JOIN']",MATH,1,3,1377,22
"[3, 0, 38, 0]",2018,4,3,2017/2018,2,10,2,18,"['PAUSE', 'JOIN', 'FINISH', 'START']",STAT,2,1,38,0
"[2735, 1645, 0, 0]",2018,4,3,2017/2018,2,10,2,18,"['FINISH', 'PAUSE', 'JOIN', 'START']",MST,1,1,2735,45
"[557, 0, 760, 0]",2018,4,3,2017/2018,2,10,2,19,"['PAUSE', 'JOIN', 'FINISH', 'START']",MST,1,1,760,12
"[0, 0, 18]",2018,4,4,2017/2018,2,10,3,9,"['JOIN', 'START', 'FINISH']",MEEN,2,,18,0
"[38, 0, 0]",2018,4,4,2017/2018,2,10,3,9,"['FINISH', 'START', 'JOIN']",MATH,2,,38,0
"[524, 2440, 0, 0, 492, 515, 8324]",2018,4,4,2017/2018,2,10,3,9,"['PAUSE', 'PAUSE', 'START', 'JOIN', 'PAUSE', 'TRANSFER', 'FINISH']",MATH,2,,7809,130
"[0, 0, 557]",2018,4,4,2017/2018,2,10,3,10,"['START', 'JOIN', 'FINISH']",MATH,2,3,557,9
"[9, 15945, 15950, 0, 34, 23, 0]",2018,4,4,2017/2018,2,10,3,10,"['JOIN', 'TRANSFER', 'FINISH', 'JOIN', 'PAUSE', 'JOIN', 'START']",MATH,2,3,5,0
"[0, 5959, 0, 1, 90]",2018,4,4,2017/2018,2,10,3,10,"['JOIN', 'FINISH', 'START', 'PAUSE', 'PAUSE']",MATH,2,3,5959,99
"[3539, 3578, 3550, 3553, 0, 0]",2018,4,4,2017/2018,2,10,3,11,"['PAUSE', 'FINISH', 'PAUSE', 'PAUSE', 'JOIN', 'START']",MATH,1,3,3578,59
"[11501, 11504, 10, 0, 0]",2018,4,4,2017/2018,2,10,3,11,"['TRANSFER', 'FINISH', 'PAUSE', 'JOIN', 'START']",MST,2,3,3,0
"[0, 0, 3027, 3025, 1589]",2018,4,4,2017/2018,2,10,3,11,"['JOIN', 'START', 'FINISH', 'TRANSFER', 'PAUSE']",MST,2,3,2,0
"[1338, 0, 0]",2018,4,4,2017/2018,2,10,3,11,"['FINISH', 'JOIN', 'START']",MATH,2,3,1338,22
"[2997, 953, 0, 0]",2018,4,4,2017/2018,2,10,3,12,"['FINISH', 'PAUSE', 'START', 'JOIN']",MATH,1,3,2997,49
"[1966, 5573, 5513, 0, 0]",2018,4,4,2017/2018,2,10,3,12,"['PAUSE', 'FINISH', 'TRANSFER', 'JOIN', 'START']",MST,2,3,60,1
"[0, 1083, 0, 6788, 7017, 450]",2018,4,4,2017/2018,2,10,3,13,"['START', 'PAUSE', 'JOIN', 'PAUSE', 'FINISH', 'PAUSE']",MST,2,3,7017,116
"[3796, 5619, 0, 0]",2018,4,4,2017/2018,2,10,3,13,"['PAUSE', 'FINISH', 'START', 'JOIN']",MATH,1,3,5619,93
"[0, 0, 1194]",2018,4,4,2017/2018,2,10,3,13,"['JOIN', 'START', 'FINISH']",MATH,1,3,1194,19
"[3978, 0, 0]",2018,4,4,2017/2018,2,10,3,13,"['FINISH', 'JOIN', 'START']",MST,2,3,3978,66
"[0, 0, 703]",2018,4,4,2017/2018,2,10,3,13,"['JOIN', 'START', 'FINISH']",MIS,1,3,703,11
"[0, 485, 0]",2018,4,4,2017/2018,2,10,3,14,"['JOIN', 'FINISH', 'START']",MST,1,4,485,8
"[138, 0, 0, 16343, 16308]",2018,4,4,2017/2018,2,10,3,14,"['PAUSE', 'JOIN', 'START', 'FINISH', 'TRANSFER']",MIS,1,4,35,0
"[2588, 0, 0]",2018,4,4,2017/2018,2,10,3,14,"['FINISH', 'JOIN', 'START']",MATH,1,4,2588,43
"[1022, 0, 0]",2018,4,4,2017/2018,2,10,3,14,"['FINISH', 'START', 'JOIN']",MIS,2,4,1022,17
"[0, 751, 5627, 5686, 2214, 5743, 0]",2018,4,4,2017/2018,2,10,3,15,"['JOIN', 'PAUSE', 'PAUSE', 'PAUSE', 'PAUSE', 'FINISH', 'START']",MATH,2,3,5743,95
"[4014, 5248, 3991, 0, 0]",2018,4,4,2017/2018,2,10,3,15,"['JOIN', 'FINISH', 'JOIN', 'JOIN', 'START']",MATH,0,3,5248,87
"[588, 0, 0, 9977, 0, 9974]",2018,4,4,2017/2018,2,10,3,16,"['PAUSE', 'JOIN', 'START', 'FINISH', 'JOIN', 'TRANSFER']",MIS,2,3,3,0
"[0, 0, 1470]",2018,4,5,2017/2018,2,10,4,9,"['START', 'JOIN', 'FINISH']",MST,1,,1470,24
"[0, 4613, 0, 1742, 2922]",2018,4,5,2017/2018,2,10,4,9,"['START', 'FINISH', 'JOIN', 'PAUSE', 'PAUSE']",MATH,1,,4613,76
"[5819, 0, 15, 0]",2018,4,5,2017/2018,2,10,4,10,"['FINISH', 'START', 'PAUSE', 'JOIN']",ACM,2,2,5819,96
"[1890, 0, 433, 0]",2018,4,5,2017/2018,2,10,4,10,"['FINISH', 'JOIN', 'PAUSE', 'START']",MATH,1,2,1890,31
"[2681, 511, 0, 3485, 372, 0]",2018,4,5,2017/2018,2,10,4,10,"['PAUSE', 'TRANSFER', 'START', 'FINISH', 'PAUSE', 'JOIN']",MATH,2,2,2974,49
"[662, 0, 0]",2018,4,5,2017/2018,2,10,4,10,"['FINISH', 'JOIN', 'START']",ECON,1,2,662,11
"[1733, 0, 0]",2018,4,5,2017/2018,2,10,4,11,"['FINISH', 'JOIN', 'START']",MATH,1,3,1733,28
"[315, 0, 0, 1027, 1050]",2018,4,5,2017/2018,2,10,4,11,"['PAUSE', 'START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,3,23,0
"[2494, 0, 2356, 1180, 0]",2018,4,5,2017/2018,2,10,4,11,"['FINISH', 'START', 'TRANSFER', 'PAUSE', 'JOIN']",MST,1,3,138,2
"[0, 783, 0]",2018,4,5,2017/2018,2,10,4,11,"['JOIN', 'FINISH', 'START']",STAT,1,3,783,13
"[0, 0, 40]",2018,4,5,2017/2018,2,10,4,11,"['START', 'JOIN', 'FINISH']",MIS,1,3,40,0
"[0, 71, 0]",2018,4,5,2017/2018,2,10,4,12,"['JOIN', 'FINISH', 'START']",STAT,2,2,71,1
"[0, 0, 598]",2018,4,5,2017/2018,2,10,4,12,"['START', 'JOIN', 'FINISH']",MATH,1,2,598,9
"[0, 0, 1416, 5139]",2018,4,5,2017/2018,2,10,4,12,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,2,5139,85
"[1801, 0, 0]",2018,4,5,2017/2018,2,10,4,12,"['FINISH', 'JOIN', 'START']",MATH,0,2,1801,30
"[5410, 0, 3296, 15, 2202, 4595, 0, 3702]",2018,4,5,2017/2018,2,10,4,13,"['FINISH', 'START', 'PAUSE', 'PAUSE', 'TRANSFER', 'PAUSE', 'JOIN', 'PAUSE']",MIS,1,3,3208,53
"[2242, 2690, 0, 0, 2250]",2018,4,5,2017/2018,2,10,4,13,"['PAUSE', 'FINISH', 'JOIN', 'START', 'TRANSFER']",MST,1,3,440,7
"[2345, 0, 0]",2018,4,5,2017/2018,2,10,4,14,"['FINISH', 'JOIN', 'START']",MATH,0,3,2345,39
"[2793, 1274, 0, 0, 707, 40]",2018,4,5,2017/2018,2,10,4,15,"['FINISH', 'TRANSFER', 'JOIN', 'START', 'PAUSE', 'PAUSE']",PHYC,1,3,1519,25
"[634, 1967, 0, 563, 0]",2018,4,5,2017/2018,2,10,4,15,"['PAUSE', 'FINISH', 'START', 'PAUSE', 'JOIN']",MATH,1,3,1967,32
"[4844, 0, 9, 76, 0]",2018,4,5,2017/2018,2,10,4,15,"['FINISH', 'START', 'PAUSE', 'PAUSE', 'JOIN']",ACM,1,3,4844,80
"[0, 466, 0]",2018,4,5,2017/2018,2,10,4,15,"['START', 'FINISH', 'JOIN']",ACM,1,3,466,7
"[696, 0, 0]",2018,4,5,2017/2018,2,10,4,15,"['FINISH', 'JOIN', 'START']",STAT,1,3,696,11
"[0, 0, 2134]",2018,4,5,2017/2018,2,10,4,15,"['START', 'JOIN', 'FINISH']",MST,2,3,2134,35
"[0, 860, 0]",2018,4,5,2017/2018,2,10,4,15,"['JOIN', 'FINISH', 'START']",ACM,1,3,860,14
"[0, 400, 0, 8399, 1, 8398]",2018,4,5,2017/2018,2,10,4,15,"['JOIN', 'PAUSE', 'START', 'FINISH', 'PAUSE', 'TRANSFER']",STAT,2,3,1,0
"[0, 1778, 7966, 0, 7965, 1291]",2018,4,5,2017/2018,2,10,4,16,"['JOIN', 'PAUSE', 'FINISH', 'START', 'TRANSFER', 'PAUSE']",MST,2,3,1,0
"[0, 0, 468]",2018,4,5,2017/2018,2,10,4,16,"['JOIN', 'START', 'FINISH']",MATH,1,3,468,7
"[0, 0, 572]",2018,4,5,2017/2018,2,10,4,16,"['START', 'JOIN', 'FINISH']",STAT,1,3,572,9
"[0, 0, 1366]",2018,4,5,2017/2018,2,10,4,16,"['JOIN', 'START', 'FINISH']",MATH,0,3,1366,22
"[0, 532, 0]",2018,4,5,2017/2018,2,10,4,17,"['JOIN', 'FINISH', 'START']",ACM,1,1,532,8
"[0, 0, 386]",2018,4,5,2017/2018,2,10,4,17,"['JOIN', 'START', 'FINISH']",MATH,1,1,386,6
"[0, 0, 26]",2018,4,5,2017/2018,2,10,4,17,"['JOIN', 'START', 'FINISH']",PHYC,1,1,26,0
"[0, 0, 22]",2018,4,5,2017/2018,2,10,4,17,"['JOIN', 'START', 'FINISH']",PHYC,1,1,22,0
"[1094, 0, 0]",2018,4,5,2017/2018,2,10,4,17,"['FINISH', 'JOIN', 'START']",MATH,1,1,1094,18
"[0, 19, 0, 16]",2018,4,5,2017/2018,2,10,4,18,"['JOIN', 'FINISH', 'START', 'PAUSE']",MATH,2,1,19,0
"[1973, 0, 5206, 5839, 0]",2018,4,5,2017/2018,2,10,4,18,"['PAUSE', 'JOIN', 'PAUSE', 'FINISH', 'START']",MATH,1,1,5839,97
"[3699, 0, 0, 1603, 3728]",2018,4,5,2017/2018,2,10,4,18,"['PAUSE', 'START', 'JOIN', 'PAUSE', 'FINISH']",ACM,1,1,3728,62
"[0, 0, 1, 2106]",2018,4,5,2017/2018,2,10,4,19,"['START', 'JOIN', 'PAUSE', 'FINISH']",MST,2,1,2106,35
"[0, 29, 0]",2018,4,6,2017/2018,2,10,5,10,"['START', 'FINISH', 'JOIN']",MICR,2,2,29,0
"[1150, 0, 0, 5850]",2018,4,6,2017/2018,2,10,5,10,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,2,5850,97
"[493, 0, 1525, 0]",2018,4,6,2017/2018,2,10,5,10,"['PAUSE', 'JOIN', 'FINISH', 'START']",PHYC,1,2,1525,25
"[0, 295, 0]",2018,4,6,2017/2018,2,10,5,10,"['START', 'FINISH', 'JOIN']",MATH,1,2,295,4
"[860, 0, 0, 0, 4356]",2018,4,6,2017/2018,2,10,5,10,"['PAUSE', 'JOIN', 'JOIN', 'START', 'FINISH']",MST,2,2,4356,72
"[3480, 0, 0, 350]",2018,4,6,2017/2018,2,10,5,10,"['FINISH', 'JOIN', 'START', 'PAUSE']",MATH,1,2,3480,58
"[0, 3365, 0, 951]",2018,4,6,2017/2018,2,10,5,10,"['JOIN', 'FINISH', 'START', 'PAUSE']",MST,2,2,3365,56
"[0, 1064, 0]",2018,4,6,2017/2018,2,10,5,10,"['JOIN', 'FINISH', 'START']",MATH,2,2,1064,17
"[0, 0, 0, 0, 576, 2351]",2018,4,6,2017/2018,2,10,5,11,"['JOIN', 'JOIN', 'START', 'JOIN', 'PAUSE', 'FINISH']",MATH,1,2,2351,39
"[11, 0, 5542, 0]",2018,4,6,2017/2018,2,10,5,11,"['PAUSE', 'JOIN', 'FINISH', 'START']",MST,2,2,5542,92
"[5505, 0, 0, 868, 0, 0]",2018,4,6,2017/2018,2,10,5,11,"['FINISH', 'JOIN', 'JOIN', 'PAUSE', 'JOIN', 'START']",MIS,1,2,5505,91
"[27, 0, 1265, 4993, 0, 369]",2018,4,6,2017/2018,2,10,5,11,"['PAUSE', 'START', 'PAUSE', 'FINISH', 'JOIN', 'TRANSFER']",MIS,1,2,4624,77
"[18, 2524, 0, 1259, 0]",2018,4,6,2017/2018,2,10,5,11,"['PAUSE', 'FINISH', 'JOIN', 'TRANSFER', 'START']",MATH,2,2,1265,21
"[0, 17, 2518, 5235, 0, 4879]",2018,4,6,2017/2018,2,10,5,11,"['START', 'PAUSE', 'TRANSFER', 'FINISH', 'JOIN', 'PAUSE']",MIS,1,2,2717,45
"[0, 0, 339]",2018,4,6,2017/2018,2,10,5,11,"['JOIN', 'START', 'FINISH']",MATH,1,2,339,5
"[1263, 0, 0, 2524]",2018,4,6,2017/2018,2,10,5,12,"['PAUSE', 'JOIN', 'START', 'FINISH']",MATH,1,2,2524,42
"[389, 0, 0, 1284]",2018,4,6,2017/2018,2,10,5,12,"['PAUSE', 'JOIN', 'START', 'FINISH']",ECON,1,2,1284,21
"[1, 0, 0, 624, 603]",2018,4,6,2017/2018,2,10,5,12,"['PAUSE', 'JOIN', 'START', 'FINISH', 'TRANSFER']",MATH,2,2,21,0
"[0, 0, 597, 625, 1]",2018,4,6,2017/2018,2,10,5,12,"['JOIN', 'START', 'TRANSFER', 'FINISH', 'PAUSE']",PHYC,1,2,28,0
"[179, 0, 0]",2018,4,6,2017/2018,2,10,5,12,"['FINISH', 'JOIN', 'START']",ACM,1,2,179,2
"[0, 0, 189]",2018,4,9,2017/2018,2,11,1,9,"['JOIN', 'START', 'FINISH']",MATH,1,,189,3
"[0, 0, 3171]",2018,4,9,2017/2018,2,11,1,10,"['START', 'JOIN', 'FINISH']",MATH,1,2,3171,52
"[8561, 0, 116, 0]",2018,4,9,2017/2018,2,11,1,10,"['FINISH', 'START', 'PAUSE', 'JOIN']",MATH,1,2,8561,142
"[0, 1109, 8419, 0]",2018,4,9,2017/2018,2,11,1,10,"['JOIN', 'PAUSE', 'FINISH', 'START']",MATH,2,2,8419,140
"[0, 0, 1207]",2018,4,9,2017/2018,2,11,1,10,"['JOIN', 'START', 'FINISH']",MIS,2,2,1207,20
"[765, 0, 0]",2018,4,9,2017/2018,2,11,1,10,"['FINISH', 'JOIN', 'START']",MIS,1,2,765,12
"[0, 0, 64]",2018,4,9,2017/2018,2,11,1,10,"['JOIN', 'START', 'FINISH']",MIS,2,2,64,1
"[99, 5635, 5634, 0, 0]",2018,4,9,2017/2018,2,11,1,10,"['PAUSE', 'FINISH', 'TRANSFER', 'START', 'JOIN']",MATH,2,2,1,0
"[0, 73, 0]",2018,4,9,2017/2018,2,11,1,10,"['START', 'FINISH', 'JOIN']",FIN,2,2,73,1
"[0, 0, 4311, 125, 4309]",2018,4,9,2017/2018,2,11,1,11,"['JOIN', 'START', 'FINISH', 'PAUSE', 'TRANSFER']",MST,2,4,2,0
"[0, 612, 0]",2018,4,9,2017/2018,2,11,1,11,"['JOIN', 'FINISH', 'START']",MST,2,4,612,10
"[1234, 484, 0, 386, 505, 0, 996]",2018,4,9,2017/2018,2,11,1,12,"['FINISH', 'JOIN', 'JOIN', 'PAUSE', 'PAUSE', 'START', 'TRANSFER']",MATH,2,4,238,3
"[0, 0, 209]",2018,4,9,2017/2018,2,11,1,12,"['START', 'JOIN', 'FINISH']",MATH,2,4,209,3
"[1235, 0, 0]",2018,4,9,2017/2018,2,11,1,12,"['FINISH', 'JOIN', 'START']",MST,1,4,1235,20
"[2804, 0, 0]",2018,4,9,2017/2018,2,11,1,12,"['FINISH', 'JOIN', 'START']",MATH,1,4,2804,46
"[1353, 0, 0, 0, 0]",2018,4,9,2017/2018,2,11,1,12,"['FINISH', 'JOIN', 'JOIN', 'START', 'JOIN']",MST,2,4,1353,22
"[0, 1656, 0]",2018,4,9,2017/2018,2,11,1,13,"['START', 'FINISH', 'JOIN']",MATH,1,3,1656,27
"[26, 0, 0]",2018,4,9,2017/2018,2,11,1,13,"['FINISH', 'JOIN', 'START']",MIS,2,3,26,0
"[0, 0, 4273, 0, 24]",2018,4,9,2017/2018,2,11,1,13,"['START', 'JOIN', 'FINISH', 'JOIN', 'PAUSE']",MIS,1,3,4273,71
"[756, 0, 0]",2018,4,9,2017/2018,2,11,1,13,"['FINISH', 'START', 'JOIN']",MATH,2,3,756,12
"[0, 722, 0]",2018,4,9,2017/2018,2,11,1,13,"['START', 'FINISH', 'JOIN']",MATH,1,3,722,12
"[0, 2271, 0]",2018,4,9,2017/2018,2,11,1,13,"['JOIN', 'FINISH', 'START']",MATH,1,3,2271,37
"[984, 0, 0]",2018,4,9,2017/2018,2,11,1,14,"['FINISH', 'JOIN', 'START']",MATH,1,3,984,16
"[0, 899, 5923, 5721, 0, 0]",2018,4,9,2017/2018,2,11,1,14,"['START', 'PAUSE', 'FINISH', 'TRANSFER', 'JOIN', 'JOIN']",PHYC,2,3,202,3
"[0, 507, 0]",2018,4,9,2017/2018,2,11,1,14,"['JOIN', 'FINISH', 'START']",MATH,2,3,507,8
"[329, 0, 0]",2018,4,9,2017/2018,2,11,1,14,"['FINISH', 'JOIN', 'START']",MATH,2,3,329,5
"[2857, 0, 0]",2018,4,9,2017/2018,2,11,1,14,"['FINISH', 'JOIN', 'START']",MATH,1,3,2857,47
"[0, 0, 647, 0, 0]",2018,4,9,2017/2018,2,11,1,15,"['START', 'JOIN', 'FINISH', 'JOIN', 'JOIN']",MST,2,3,647,10
"[0, 0, 51]",2018,4,9,2017/2018,2,11,1,15,"['JOIN', 'START', 'FINISH']",FIN,2,3,51,0
"[0, 41, 0]",2018,4,9,2017/2018,2,11,1,15,"['JOIN', 'FINISH', 'START']",FIN,2,3,41,0
"[0, 0, 522]",2018,4,9,2017/2018,2,11,1,15,"['JOIN', 'START', 'FINISH']",MATH,2,3,522,8
"[3835, 303, 3839, 0, 0]",2018,4,9,2017/2018,2,11,1,15,"['TRANSFER', 'PAUSE', 'FINISH', 'JOIN', 'START']",MST,2,3,4,0
"[0, 0, 0, 2309]",2018,4,9,2017/2018,2,11,1,15,"['JOIN', 'JOIN', 'START', 'FINISH']",MATH,2,3,2309,38
"[1022, 0, 0, 0]",2018,4,9,2017/2018,2,11,1,15,"['FINISH', 'JOIN', 'JOIN', 'START']",MST,1,3,1022,17
"[1284, 0, 0]",2018,4,9,2017/2018,2,11,1,16,"['FINISH', 'START', 'JOIN']",MATH,1,4,1284,21
"[0, 0, 2769]",2018,4,9,2017/2018,2,11,1,16,"['JOIN', 'START', 'FINISH']",MIS,2,4,2769,46
"[858, 0, 0]",2018,4,9,2017/2018,2,11,1,16,"['FINISH', 'START', 'JOIN']",MATH,2,4,858,14
"[339, 0, 0]",2018,4,9,2017/2018,2,11,1,17,"['FINISH', 'START', 'JOIN']",STAT,1,1,339,5
"[1898, 1935, 0, 0, 1897]",2018,4,9,2017/2018,2,11,1,17,"['JOIN', 'FINISH', 'START', 'JOIN', 'JOIN']",MST,2,1,1935,32
"[0, 1954, 0]",2018,4,9,2017/2018,2,11,1,17,"['START', 'FINISH', 'JOIN']",MST,1,1,1954,32
"[0, 3496, 5086, 0]",2018,4,9,2017/2018,2,11,1,18,"['JOIN', 'PAUSE', 'FINISH', 'START']",MATH,1,1,5086,84
"[1007, 0, 1674, 0, 1428, 1427]",2018,4,9,2017/2018,2,11,1,19,"['PAUSE', 'START', 'FINISH', 'JOIN', 'PAUSE', 'JOIN']",MST,2,1,1674,27
"[0, 0, 890]",2018,4,10,2017/2018,2,11,2,10,"['START', 'JOIN', 'FINISH']",MATH,2,2,890,14
"[0, 0, 0, 1999, 0, 0, 855, 0]",2018,4,10,2017/2018,2,11,2,10,"['JOIN', 'JOIN', 'START', 'FINISH', 'JOIN', 'JOIN', 'PAUSE', 'JOIN']",MST,2,2,1999,33
"[0, 1796, 0]",2018,4,10,2017/2018,2,11,2,10,"['START', 'FINISH', 'JOIN']",MATH,1,2,1796,29
"[0, 1669, 0, 8141, 931]",2018,4,10,2017/2018,2,11,2,10,"['START', 'PAUSE', 'JOIN', 'FINISH', 'PAUSE']",MATH,1,2,8141,135
"[0, 0, 425]",2018,4,10,2017/2018,2,11,2,10,"['JOIN', 'START', 'FINISH']",MATH,1,2,425,7
"[108, 0, 0]",2018,4,10,2017/2018,2,11,2,10,"['FINISH', 'JOIN', 'START']",MATH,2,2,108,1
"[827, 0, 0, 31]",2018,4,10,2017/2018,2,11,2,10,"['FINISH', 'JOIN', 'START', 'JOIN']",MATH,2,2,827,13
"[0, 0, 1520]",2018,4,10,2017/2018,2,11,2,11,"['JOIN', 'START', 'FINISH']",MST,1,2,1520,25
"[1110, 0, 48, 0, 0]",2018,4,10,2017/2018,2,11,2,11,"['FINISH', 'START', 'JOIN', 'JOIN', 'JOIN']",MIS,2,2,1110,18
"[0, 3053, 11, 0, 1170, 1001]",2018,4,10,2017/2018,2,11,2,12,"['START', 'FINISH', 'JOIN', 'JOIN', 'PAUSE', 'PAUSE']",STAT,1,3,3053,50
"[0, 680, 0]",2018,4,10,2017/2018,2,11,2,12,"['START', 'FINISH', 'JOIN']",STAT,1,3,680,11
"[692, 0, 0, 2018]",2018,4,10,2017/2018,2,11,2,12,"['PAUSE', 'START', 'JOIN', 'FINISH']",MST,2,3,2018,33
"[0, 0, 373]",2018,4,10,2017/2018,2,11,2,12,"['JOIN', 'START', 'FINISH']",STAT,1,3,373,6
"[0, 0, 63]",2018,4,10,2017/2018,2,11,2,12,"['JOIN', 'START', 'FINISH']",STAT,1,3,63,1
"[778, 0, 0]",2018,4,10,2017/2018,2,11,2,12,"['FINISH', 'JOIN', 'START']",MATH,2,3,778,12
"[0, 68, 0, 1875, 1982, 12211, 4235]",2018,4,10,2017/2018,2,11,2,12,"['JOIN', 'PAUSE', 'START', 'TRANSFER', 'PAUSE', 'FINISH', 'PAUSE']",MATH,1,3,10336,172
"[0, 0, 568]",2018,4,10,2017/2018,2,11,2,12,"['START', 'JOIN', 'FINISH']",MIS,1,3,568,9
"[310, 1181, 17, 0, 0]",2018,4,10,2017/2018,2,11,2,12,"['PAUSE', 'FINISH', 'PAUSE', 'JOIN', 'START']",MATH,2,3,1181,19
"[0, 0, 10099, 1175]",2018,4,10,2017/2018,2,11,2,13,"['JOIN', 'START', 'FINISH', 'PAUSE']",MATH,1,2,10099,168
"[19499, 19497, 822, 0, 420, 0]",2018,4,10,2017/2018,2,11,2,13,"['FINISH', 'TRANSFER', 'PAUSE', 'JOIN', 'PAUSE', 'START']",STAT,1,2,2,0
"[0, 0, 49]",2018,4,10,2017/2018,2,11,2,13,"['JOIN', 'START', 'FINISH']",ACM,2,2,49,0
"[0, 0, 17, 7922]",2018,4,10,2017/2018,2,11,2,13,"['JOIN', 'START', 'PAUSE', 'FINISH']",MST,2,2,7922,132
"[0, 0, 3919]",2018,4,10,2017/2018,2,11,2,13,"['START', 'JOIN', 'FINISH']",MATH,2,2,3919,65
"[6857, 2, 58, 0, 45, 2140, 0]",2018,4,10,2017/2018,2,11,2,14,"['FINISH', 'PAUSE', 'JOIN', 'JOIN', 'PAUSE', 'PAUSE', 'START']",STAT,1,2,6857,114
"[4748, 4799, 0, 0, 470]",2018,4,10,2017/2018,2,11,2,14,"['PAUSE', 'FINISH', 'JOIN', 'START', 'PAUSE']",MATH,1,2,4799,79
"[0, 0, 2957, 0]",2018,4,10,2017/2018,2,11,2,14,"['START', 'JOIN', 'FINISH', 'JOIN']",MATH,2,2,2957,49
"[201, 203, 0, 3945, 198, 194, 0, 215, 191, 234, 198, 197, 200, 232, 200, 202, 192]",2018,4,10,2017/2018,2,11,2,14,"['JOIN', 'JOIN', 'JOIN', 'FINISH', 'JOIN', 'JOIN', 'START', 'PAUSE', 'JOIN', 'PAUSE', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN']",MIS,2,2,3945,65
"[4231, 0, 0]",2018,4,10,2017/2018,2,11,2,14,"['FINISH', 'JOIN', 'START']",ACM,2,2,4231,70
"[662, 0, 2375, 0]",2018,4,10,2017/2018,2,11,2,15,"['PAUSE', 'JOIN', 'FINISH', 'START']",MATH,2,4,2375,39
"[0, 177, 0]",2018,4,10,2017/2018,2,11,2,15,"['JOIN', 'FINISH', 'START']",MST,1,4,177,2
"[5, 0, 10559, 10562, 1561, 0]",2018,4,10,2017/2018,2,11,2,15,"['JOIN', 'JOIN', 'TRANSFER', 'FINISH', 'PAUSE', 'START']",STAT,1,4,3,0
"[14, 0, 0, 8802, 2625, 8800]",2018,4,10,2017/2018,2,11,2,16,"['JOIN', 'JOIN', 'START', 'FINISH', 'PAUSE', 'TRANSFER']",STAT,1,3,2,0
"[1249, 0, 0]",2018,4,10,2017/2018,2,11,2,16,"['FINISH', 'JOIN', 'START']",STAT,1,3,1249,20
"[0, 136, 0]",2018,4,10,2017/2018,2,11,2,16,"['START', 'FINISH', 'JOIN']",SCI,0,3,136,2
"[0, 6075, 578, 0, 6073]",2018,4,10,2017/2018,2,11,2,16,"['START', 'FINISH', 'PAUSE', 'JOIN', 'TRANSFER']",MIS,2,3,2,0
"[5474, 564, 5473, 0, 0]",2018,4,10,2017/2018,2,11,2,17,"['FINISH', 'PAUSE', 'TRANSFER', 'JOIN', 'START']",MST,2,1,1,0
"[4842, 0, 0, 477, 4857]",2018,4,10,2017/2018,2,11,2,17,"['TRANSFER', 'START', 'JOIN', 'PAUSE', 'FINISH']",MATH,1,1,15,0
"[0, 12, 0]",2018,4,10,2017/2018,2,11,2,18,"['START', 'FINISH', 'JOIN']",MATH,1,1,12,0
"[1, 0, 4056, 0]",2018,4,10,2017/2018,2,11,2,18,"['PAUSE', 'START', 'FINISH', 'JOIN']",MATH,1,1,4056,67
"[3098, 0, 0, 1832]",2018,4,10,2017/2018,2,11,2,18,"['FINISH', 'START', 'JOIN', 'PAUSE']",SCI,0,1,3098,51
"[0, 1, 1201, 0]",2018,4,10,2017/2018,2,11,2,19,"['JOIN', 'PAUSE', 'FINISH', 'START']",MIS,2,1,1201,20
"[4, 0, 1799, 0, 5, 240, 8766, 3, 1313]",2018,4,11,2017/2018,2,11,3,10,"['JOIN', 'START', 'PAUSE', 'JOIN', 'JOIN', 'PAUSE', 'FINISH', 'JOIN', 'TRANSFER']",MIS,2,3,7453,124
"[0, 142, 2000, 0, 167]",2018,4,11,2017/2018,2,11,3,10,"['JOIN', 'PAUSE', 'FINISH', 'START', 'TRANSFER']",PHYC,1,3,1833,30
"[0, 1083, 0, 1089]",2018,4,11,2017/2018,2,11,3,10,"['JOIN', 'PAUSE', 'START', 'FINISH']",MIS,2,3,1089,18
"[1, 0, 6901, 0]",2018,4,11,2017/2018,2,11,3,10,"['PAUSE', 'JOIN', 'FINISH', 'START']",MIS,2,3,6901,115
"[0, 0, 1003, 6663]",2018,4,11,2017/2018,2,11,3,10,"['JOIN', 'START', 'PAUSE', 'FINISH']",MATH,1,3,6663,111
