times,year,month,date,academic_year,semester,week,weekday,hour,events,subject,student_level,number_of_tutors
"[0, 0, 0, 0, 171]",2015,2,24,2014/2015,2,4,2,16,"['START', 'JOIN', 'JOIN', 'JOIN', 'FINISH']",STAT,2,2
"[0, 0, 334]",2015,2,25,2014/2015,2,4,3,10,"['START', 'JOIN', 'FINISH']",STAT,1,2
"[0, 0, 309, 9467]",2015,2,25,2014/2015,2,4,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,1,2
"[0, 0, 837]",2015,2,25,2014/2015,2,4,3,10,"['START', 'JOIN', 'FINISH']",STAT,1,2
"[0, 0, 8649]",2015,2,25,2014/2015,2,4,3,10,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 103]",2015,2,25,2014/2015,2,4,3,10,"['START', 'JOIN', 'FINISH']",MIS,2,2
"[0, 0, 7057]",2015,2,25,2014/2015,2,4,3,10,"['START', 'JOIN', 'FINISH']",MST,1,2
"[0, 0, 4741, 869]",2015,2,25,2014/2015,2,4,3,11,"['START', 'JOIN', 'FINISH', 'TRANSFER']",PHYC,1,2
"[0, 0, 4674]",2015,2,25,2014/2015,2,4,3,11,"['START', 'JOIN', 'FINISH']",MATH,2,2
"[0, 0, 1436]",2015,2,25,2014/2015,2,4,3,11,"['START', 'JOIN', 'FINISH']",MST,1,2
"[461, 0, 0]",2015,2,25,2014/2015,2,4,3,12,"['FINISH', 'START', 'JOIN']",STAT,1,2
"[0, 0, 0, 4329, 4344, 4337]",2015,2,25,2014/2015,2,4,3,12,"['START', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH', 'LEAVE']",MST,1,2
"[0, 0, 3758, 3658]",2015,2,25,2014/2015,2,4,3,12,"['START', 'JOIN', 'FINISH', 'TRANSFER']",MATH,1,2
"[0, 0, 2650]",2015,2,25,2014/2015,2,4,3,13,"['START', 'JOIN', 'FINISH']",STAT,1,1
"[0, 0, 0, 0, 0, 6199, 6652]",2015,2,25,2014/2015,2,4,3,13,"['START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH']",STAT,1,1
"[0, 0, 711]",2015,2,25,2014/2015,2,4,3,13,"['START', 'JOIN', 'FINISH']",MATH,1,1
"[9, 0, 0]",2015,2,25,2014/2015,2,4,3,13,"['FINISH', 'START', 'JOIN']",STAT,1,1
"[0, 0, 1300]",2015,2,25,2014/2015,2,4,3,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 4641]",2015,2,25,2014/2015,2,4,3,14,"['START', 'JOIN', 'FINISH']",VET,1,2
"[0, 0, 0, 1155]",2015,2,25,2014/2015,2,4,3,15,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,3
"[2180, 0, 0]",2015,2,25,2014/2015,2,4,3,15,"['FINISH', 'START', 'JOIN']",STAT,1,3
"[1024, 0, 0]",2015,2,25,2014/2015,2,4,3,15,"['FINISH', 'START', 'JOIN']",ACM,1,3
"[0, 0, 2196]",2015,2,25,2014/2015,2,4,3,16,"['START', 'JOIN', 'FINISH']",MST,1,3
"[0, 0, 3]",2015,2,25,2014/2015,2,4,3,16,"['START', 'JOIN', 'FINISH']",MIS,2,3
"[0, 0, 1974, 1998]",2015,2,25,2014/2015,2,4,3,16,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,1,3
"[0, 0, 1136]",2015,2,25,2014/2015,2,4,3,16,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 590]",2015,2,25,2014/2015,2,4,3,16,"['START', 'JOIN', 'FINISH']",ACM,1,3
"[0, 0, 38]",2015,2,25,2014/2015,2,4,3,16,"['START', 'JOIN', 'FINISH']",ECON,1,3
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39]",2015,2,25,2014/2015,2,4,3,20,"['START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'FINISH']",ACM,1,#N/A
"[0, 0, 396]",2015,2,26,2014/2015,2,4,4,10,"['START', 'JOIN', 'FINISH']",MEEN,2,3
"[0, 0, 2313, 2627]",2015,2,26,2014/2015,2,4,4,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,3
"[0, 0, 2008]",2015,2,26,2014/2015,2,4,4,11,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[760, 0, 0]",2015,2,26,2014/2015,2,4,4,11,"['FINISH', 'START', 'JOIN']",SCI,1,3
"[0, 0, 63]",2015,2,26,2014/2015,2,4,4,11,"['START', 'JOIN', 'FINISH']",ACM,1,3
"[3446, 0, 0, 3442]",2015,2,26,2014/2015,2,4,4,11,"['FINISH', 'START', 'JOIN', 'TRANSFER']",PHYC,1,3
"[4134, 0, 0, 4029, 7321]",2015,2,26,2014/2015,2,4,4,12,"['TRANSFER', 'START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,3
"[0, 0, 67, 1127]",2015,2,26,2014/2015,2,4,4,13,"['START', 'JOIN', 'TRANSFER', 'FINISH']",PHYC,1,1
"[0, 0, 1354]",2015,2,26,2014/2015,2,4,4,13,"['START', 'JOIN', 'FINISH']",MST,2,1
"[7065, 0, 0, 7036]",2015,2,26,2014/2015,2,4,4,13,"['FINISH', 'START', 'JOIN', 'TRANSFER']",MATH,1,1
"[6300, 0, 0]",2015,2,26,2014/2015,2,4,4,14,"['FINISH', 'START', 'JOIN']",MST,2,2
"[0, 0, 5737]",2015,2,26,2014/2015,2,4,4,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[17, 0, 0, 5463]",2015,2,26,2014/2015,2,4,4,14,"['JOIN', 'START', 'JOIN', 'FINISH']",ACM,1,2
"[0, 0, 0, 6065]",2015,2,26,2014/2015,2,4,4,14,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 4376, 4399]",2015,2,26,2014/2015,2,4,4,15,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,4
"[0, 0, 61]",2015,2,26,2014/2015,2,4,4,15,"['START', 'JOIN', 'FINISH']",MIS,2,4
"[0, 0, 2138]",2015,2,26,2014/2015,2,4,4,16,"['START', 'JOIN', 'TRANSFER']",PHYC,1,4
"[7061, 0, 0]",2015,2,27,2014/2015,2,4,5,10,"['FINISH', 'START', 'JOIN']",ACM,1,2
"[3715, 0, 0]",2015,2,27,2014/2015,2,4,5,11,"['FINISH', 'START', 'JOIN']",MATH,1,2
"[0, 0, 2355]",2015,2,27,2014/2015,2,4,5,11,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[1328, 0, 0]",2015,2,27,2014/2015,2,4,5,11,"['FINISH', 'START', 'JOIN']",MATH,1,2
"[1809, 0, 0]",2015,2,27,2014/2015,2,4,5,11,"['FINISH', 'START', 'JOIN']",MATH,2,2
"[0, 0, 0, 4829]",2015,2,27,2014/2015,2,4,5,11,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 3452]",2015,2,27,2014/2015,2,4,5,12,"['START', 'JOIN', 'FINISH']",PHYC,1,2
"[0, 0, 1642]",2015,2,27,2014/2015,2,4,5,12,"['START', 'JOIN', 'FINISH']",ACM,1,2
"[0, 0, 909]",2015,2,27,2014/2015,2,4,5,12,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 146]",2015,3,2,2014/2015,2,5,1,10,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 6893]",2015,3,2,2014/2015,2,5,1,10,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 3040]",2015,3,2,2014/2015,2,5,1,11,"['START', 'JOIN', 'FINISH']",STAT,1,3
"[0, 0, 2370]",2015,3,2,2014/2015,2,5,1,11,"['START', 'JOIN', 'FINISH']",SBUS,1,3
"[0, 0, 2990]",2015,3,2,2014/2015,2,5,1,11,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 2349]",2015,3,2,2014/2015,2,5,1,11,"['START', 'JOIN', 'FINISH']",VET,1,3
"[0, 0, 1182, 5390]",2015,3,2,2014/2015,2,5,1,13,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,2,1
"[0, 0, 0, 1198]",2015,3,2,2014/2015,2,5,1,13,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,1
"[0, 0, 0, 854]",2015,3,2,2014/2015,2,5,1,13,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,1
"[0, 0, 0, 1888]",2015,3,2,2014/2015,2,5,1,14,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 1366]",2015,3,2,2014/2015,2,5,1,14,"['START', 'JOIN', 'FINISH']",SBUS,1,3
"[0, 0, 0, 54]",2015,3,2,2014/2015,2,5,1,14,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 1115]",2015,3,2,2014/2015,2,5,1,14,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 86]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 729]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'FINISH']",ECON,2,4
"[0, 0, 0, 842]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 2999]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 0, 1460]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 0, 4346, 4695]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,4
"[0, 0, 1776]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 5395]",2015,3,2,2014/2015,2,5,1,15,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 1791]",2015,3,2,2014/2015,2,5,1,16,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[66, 0, 0]",2015,3,2,2014/2015,2,5,1,17,"['FINISH', 'START', 'JOIN']",MATH,1,1
"[0, 0, 0, 5943]",2015,3,3,2014/2015,2,5,2,10,"['START', 'JOIN', 'JOIN', 'FINISH']",BSEN,2,4
"[0, 0, 0, 0, 0, 1058, 10278]",2015,3,3,2014/2015,2,5,2,10,"['START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,4
"[5194, 0, 0]",2015,3,3,2014/2015,2,5,2,10,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[0, 0, 4012]",2015,3,3,2014/2015,2,5,2,10,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[1444, 0, 0]",2015,3,3,2014/2015,2,5,2,11,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[0, 0, 0, 1437, 1816]",2015,3,3,2014/2015,2,5,2,12,"['START', 'JOIN', 'JOIN', 'LEAVE', 'FINISH']",MATH,1,3
"[2025, 0, 0, 571]",2015,3,3,2014/2015,2,5,2,12,"['FINISH', 'START', 'JOIN', 'TRANSFER']",MST,1,3
"[1279, 0, 0]",2015,3,3,2014/2015,2,5,2,12,"['FINISH', 'START', 'JOIN']",MST,2,3
"[0, 0, 15233, 15236]",2015,3,3,2014/2015,2,5,2,13,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 15221, 15223]",2015,3,3,2014/2015,2,5,2,13,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 3610]",2015,3,3,2014/2015,2,5,2,14,"['START', 'JOIN', 'FINISH']",STAT,1,4
"[0, 0, 135]",2015,3,3,2014/2015,2,5,2,14,"['START', 'JOIN', 'FINISH']",MST,2,4
"[0, 0, 638]",2015,3,3,2014/2015,2,5,2,14,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 10612, 10614]",2015,3,3,2014/2015,2,5,2,14,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,4
"[0, 0, 64]",2015,3,3,2014/2015,2,5,2,15,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 993]",2015,3,3,2014/2015,2,5,2,16,"['START', 'JOIN', 'FINISH']",ACC,2,2
"[0, 0, 43]",2015,3,3,2014/2015,2,5,2,17,"['START', 'JOIN', 'FINISH']",MATH,1,0
"[0, 0, 700]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 747, 1090]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",ECON,2,2
"[0, 0, 9510, 9518]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 1508, 1512]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 1155, 1159]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 0, 6385]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 1009]",2015,3,4,2014/2015,2,5,3,10,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[6111, 0, 0, 6117]",2015,3,4,2014/2015,2,5,3,10,"['LEAVE', 'START', 'JOIN', 'FINISH']",MATH,2,2
"[0, 0, 0, 1721, 4922]",2015,3,4,2014/2015,2,5,3,11,"['START', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[3937, 0, 0]",2015,3,4,2014/2015,2,5,3,11,"['FINISH', 'START', 'JOIN']",MATH,1,2
"[0, 0, 4666, 4669]",2015,3,4,2014/2015,2,5,3,11,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 4088]",2015,3,4,2014/2015,2,5,3,11,"['START', 'JOIN', 'FINISH']",MST,2,2
"[0, 0, 2820, 2829]",2015,3,4,2014/2015,2,5,3,12,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 866]",2015,3,4,2014/2015,2,5,3,12,"['START', 'JOIN', 'FINISH']",MATH,2,2
"[0, 0, 1458, 1464]",2015,3,4,2014/2015,2,5,3,12,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 264]",2015,3,4,2014/2015,2,5,3,12,"['START', 'JOIN', 'FINISH']",STAT,1,2
"[0, 0, 298, 303]",2015,3,4,2014/2015,2,5,3,12,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[146, 0, 0]",2015,3,4,2014/2015,2,5,3,12,"['FINISH', 'START', 'JOIN']",MST,1,2
"[0, 0, 0, 3139, 3427]",2015,3,4,2014/2015,2,5,3,13,"['START', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,1
"[3367, 3370, 0, 0]",2015,3,4,2014/2015,2,5,3,13,"['TRANSFER', 'FINISH', 'START', 'JOIN']",MATH,1,1
"[0, 0, 0, 0, 2318, 2220]",2015,3,4,2014/2015,2,5,3,13,"['START', 'JOIN', 'JOIN', 'JOIN', 'FINISH', 'TRANSFER']",MATH,1,1
"[0, 0, 3293, 3296]",2015,3,4,2014/2015,2,5,3,13,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,1
"[0, 0, 1215, 1424]",2015,3,4,2014/2015,2,5,3,13,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,1
"[586, 0, 0]",2015,3,4,2014/2015,2,5,3,13,"['FINISH', 'START', 'JOIN']",MATH,1,1
"[0, 0, 0, 1531]",2015,3,4,2014/2015,2,5,3,14,"['START', 'JOIN', 'JOIN', 'FINISH']",MST,1,2
"[0, 0, 53]",2015,3,4,2014/2015,2,5,3,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 2121]",2015,3,4,2014/2015,2,5,3,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 3571]",2015,3,4,2014/2015,2,5,3,14,"['START', 'JOIN', 'FINISH']",VET,1,2
"[2017, 0, 0, 5142]",2015,3,4,2014/2015,2,5,3,14,"['TRANSFER', 'START', 'JOIN', 'FINISH']",MST,2,2
"[0, 0, 4183, 7084]",2015,3,4,2014/2015,2,5,3,14,"['START', 'JOIN', 'TRANSFER', 'FINISH']",STAT,1,2
"[0, 0, 3164, 3168]",2015,3,4,2014/2015,2,5,3,15,"['START', 'JOIN', 'TRANSFER', 'FINISH']",STAT,1,3
"[1833, 1836, 0, 0]",2015,3,4,2014/2015,2,5,3,16,"['TRANSFER', 'FINISH', 'START', 'JOIN']",STAT,1,3
"[0, 0, 3]",2015,3,4,2014/2015,2,5,3,16,"['START', 'JOIN', 'FINISH']",STAT,1,3
"[0, 0, 0, 9226]",2015,3,5,2014/2015,2,5,4,10,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 41]",2015,3,5,2014/2015,2,5,4,11,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 8555, 8559]",2015,3,5,2014/2015,2,5,4,11,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,3
"[0, 0, 3379]",2015,3,5,2014/2015,2,5,4,11,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[1838, 0, 0, 14]",2015,3,5,2014/2015,2,5,4,12,"['FINISH', 'START', 'JOIN', 'JOIN']",MATH,1,3
"[0, 0, 244]",2015,3,5,2014/2015,2,5,4,12,"['START', 'JOIN', 'FINISH']",CHEM,2,3
"[0, 0, 347]",2015,3,5,2014/2015,2,5,4,13,"['START', 'JOIN', 'FINISH']",BSEN,2,1
"[0, 0, 9253, 13327, 13330]",2015,3,5,2014/2015,2,5,4,13,"['START', 'JOIN', 'TRANSFER', 'TRANSFER', 'FINISH']",PHYC,1,1
"[42, 0, 0]",2015,3,5,2014/2015,2,5,4,13,"['FINISH', 'START', 'JOIN']",POL,2,1
"[0, 0, 46, 9503, 10169]",2015,3,5,2014/2015,2,5,4,13,"['START', 'JOIN', 'TRANSFER', 'TRANSFER', 'FINISH']",MATH,1,1
"[0, 0, 216]",2015,3,5,2014/2015,2,5,4,14,"['START', 'JOIN', 'FINISH']",BSEN,2,2
"[0, 0, 6384]",2015,3,5,2014/2015,2,5,4,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 1860]",2015,3,5,2014/2015,2,5,4,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 6445]",2015,3,5,2014/2015,2,5,4,15,"['START', 'JOIN', 'FINISH']",POL,2,4
"[0, 0, 5029]",2015,3,6,2014/2015,2,5,5,11,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 6361]",2015,3,6,2014/2015,2,5,5,11,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 4587]",2015,3,6,2014/2015,2,5,5,11,"['START', 'JOIN', 'FINISH']",ECON,2,2
"[0, 0, 0, 813, 2935, 2958]",2015,3,6,2014/2015,2,5,5,12,"['START', 'JOIN', 'JOIN', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 2870]",2015,3,6,2014/2015,2,5,5,12,"['START', 'JOIN', 'FINISH']",PHYC,1,2
"[0, 0, 0, 2939]",2015,3,23,2014/2015,2,6,1,10,"['START', 'JOIN', 'JOIN', 'FINISH']",ECON,2,3
"[0, 0, 1045]",2015,3,23,2014/2015,2,6,1,10,"['START', 'JOIN', 'FINISH']",MST,1,3
"[0, 0, 0, 2553]",2015,3,23,2014/2015,2,6,1,10,"['START', 'JOIN', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 3543]",2015,3,23,2014/2015,2,6,1,10,"['START', 'JOIN', 'FINISH']",ACM,1,3
"[0, 0, 1373]",2015,3,23,2014/2015,2,6,1,10,"['START', 'JOIN', 'FINISH']",MST,1,3
"[537, 0, 0]",2015,3,23,2014/2015,2,6,1,11,"['FINISH', 'START', 'JOIN']",ECON,2,3
"[592, 0, 0]",2015,3,23,2014/2015,2,6,1,11,"['FINISH', 'START', 'JOIN']",MST,1,3
"[800, 0, 0]",2015,3,23,2014/2015,2,6,1,11,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 1880]",2015,3,23,2014/2015,2,6,1,11,"['START', 'JOIN', 'FINISH']",MST,2,3
"[0, 0, 1583]",2015,3,23,2014/2015,2,6,1,11,"['START', 'JOIN', 'FINISH']",ECON,2,3
"[0, 0, 3130]",2015,3,23,2014/2015,2,6,1,11,"['START', 'JOIN', 'FINISH']",ACM,1,3
"[190, 0, 0]",2015,3,23,2014/2015,2,6,1,11,"['FINISH', 'START', 'JOIN']",ECON,2,3
"[0, 0, 2162]",2015,3,23,2014/2015,2,6,1,12,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[0, 0, 2348, 2352]",2015,3,23,2014/2015,2,6,1,12,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,3
"[0, 0, 679]",2015,3,23,2014/2015,2,6,1,13,"['START', 'JOIN', 'FINISH']",MST,1,1
"[2546, 0, 0, 44]",2015,3,23,2014/2015,2,6,1,14,"['FINISH', 'START', 'JOIN', 'TRANSFER']",ACM,1,3
"[0, 0, 891]",2015,3,23,2014/2015,2,6,1,14,"['START', 'JOIN', 'FINISH']",MST,2,3
"[0, 0, 36, 5057]",2015,3,23,2014/2015,2,6,1,14,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,3
"[446, 0, 0]",2015,3,23,2014/2015,2,6,1,14,"['FINISH', 'START', 'JOIN']",MST,1,3
"[0, 0, 2137]",2015,3,23,2014/2015,2,6,1,14,"['START', 'JOIN', 'FINISH']",MATH,1,3
"[1154, 0, 0]",2015,3,23,2014/2015,2,6,1,14,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 524]",2015,3,23,2014/2015,2,6,1,15,"['START', 'JOIN', 'FINISH']",STAT,1,4
"[663, 0, 0]",2015,3,23,2014/2015,2,6,1,15,"['FINISH', 'START', 'JOIN']",MATH,1,4
"[90, 0, 0]",2015,3,23,2014/2015,2,6,1,15,"['FINISH', 'START', 'JOIN']",STAT,1,4
"[0, 0, 100]",2015,3,23,2014/2015,2,6,1,16,"['START', 'JOIN', 'FINISH']",MST,2,4
"[0, 0, 670]",2015,3,23,2014/2015,2,6,1,16,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[185, 0, 0]",2015,3,23,2014/2015,2,6,1,16,"['FINISH', 'START', 'JOIN']",MST,2,4
"[0, 0, 0, 0, 0, 2978]",2015,3,24,2014/2015,2,6,2,10,"['START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 3717]",2015,3,24,2014/2015,2,6,2,10,"['START', 'JOIN', 'FINISH']",ACM,1,4
"[0, 0, 3233]",2015,3,24,2014/2015,2,6,2,10,"['START', 'JOIN', 'FINISH']",MST,2,4
"[0, 0, 4591]",2015,3,24,2014/2015,2,6,2,10,"['START', 'JOIN', 'FINISH']",ECON,2,4
"[0, 0, 1139, 3152]",2015,3,24,2014/2015,2,6,2,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,4
"[0, 0, 9382]",2015,3,24,2014/2015,2,6,2,11,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 0, 0, 0, 1471]",2015,3,24,2014/2015,2,6,2,11,"['START', 'JOIN', 'JOIN', 'JOIN', 'JOIN', 'FINISH']",MATH,1,4
"[0, 0, 3653]",2015,3,24,2014/2015,2,6,2,11,"['START', 'JOIN', 'FINISH']",ACM,1,4
"[3421, 0, 0]",2015,3,24,2014/2015,2,6,2,12,"['FINISH', 'START', 'JOIN']",MATH,1,3
"[0, 0, 4241]",2015,3,24,2014/2015,2,6,2,14,"['START', 'JOIN', 'FINISH']",MATH,1,4
"[1524, 0, 0, 2183, 3774, 7257]",2015,3,24,2014/2015,2,6,2,14,"['TRANSFER', 'START', 'JOIN', 'TRANSFER', 'TRANSFER', 'FINISH']",MST,2,4
"[0, 0, 3869, 6957]",2015,3,24,2014/2015,2,6,2,15,"['START', 'JOIN', 'TRANSFER', 'FINISH']",STAT,1,4
"[0, 0, 6041, 6053]",2015,3,24,2014/2015,2,6,2,15,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,4
"[0, 0, 802]",2015,3,24,2014/2015,2,6,2,15,"['START', 'JOIN', 'FINISH']",MST,2,4
"[0, 0, 361, 1962]",2015,3,24,2014/2015,2,6,2,15,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,2,4
"[0, 0, 21]",2015,3,24,2014/2015,2,6,2,17,"['START', 'JOIN', 'FINISH']",MST,2,0
"[0, 0, 33]",2015,3,24,2014/2015,2,6,2,17,"['START', 'JOIN', 'FINISH']",MATH,1,0
"[0, 0, 789]",2015,3,24,2014/2015,2,6,2,21,"['START', 'JOIN', 'FINISH']",MST,2,#N/A
"[0, 0, 257]",2015,3,25,2014/2015,2,6,3,10,"['START', 'JOIN', 'FINISH']",STAT,1,2
"[0, 0, 6041]",2015,3,25,2014/2015,2,6,3,10,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 118]",2015,3,25,2014/2015,2,6,3,10,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[0, 0, 5887, 7018]",2015,3,25,2014/2015,2,6,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MATH,1,2
"[0, 0, 7772, 7782]",2015,3,25,2014/2015,2,6,3,10,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,2
"[0, 0, 1007, 1108]",2015,3,25,2014/2015,2,6,3,11,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,2
"[0, 0, 516]",2015,3,25,2014/2015,2,6,3,11,"['START', 'JOIN', 'FINISH']",MST,2,2
"[0, 0, 784]",2015,3,25,2014/2015,2,6,3,12,"['START', 'JOIN', 'FINISH']",MST,2,2
"[0, 0, 8767, 8770]",2015,3,25,2014/2015,2,6,3,12,"['START', 'JOIN', 'TRANSFER', 'FINISH']",MST,2,2
"[0, 0, 2165]",2015,3,25,2014/2015,2,6,3,13,"['START', 'JOIN', 'FINISH']",MST,2,1
"[0, 0, 993]",2015,3,25,2014/2015,2,6,3,13,"['START', 'JOIN', 'FINISH']",MST,2,1
"[0, 0, 2850]",2015,3,25,2014/2015,2,6,3,14,"['START', 'JOIN', 'FINISH']",MST,2,2
"[0, 0, 1653]",2015,3,25,2014/2015,2,6,3,14,"['START', 'JOIN', 'FINISH']",MST,2,2
"[0, 0, 958]",2015,3,25,2014/2015,2,6,3,14,"['START', 'JOIN', 'FINISH']",MATH,1,2
"[696, 0, 0]",2015,3,25,2014/2015,2,6,3,15,"['FINISH', 'START', 'JOIN']",MST,2,3
"[0, 0, 2271]",2015,3,25,2014/2015,2,6,3,15,"['START', 'JOIN', 'FINISH']",ACM,1,3
"[0, 0, 71, 5146]",2015,3,25,2014/2015,2,6,3,15,"['START', 'JOIN', 'TRANSFER', 'FINISH']",SBUS,1,3
